customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalcharges_tenure_ratio,charges_ratio
2213,66,1,2,3,89.9,5958.85,0,90.29,66.28
2214,71,1,2,3,82,5999.85,0,84.5,73.17
2215,20,1,0,0,89.95,1648.45,0,82.42,18.33
2216,72,1,2,2,79.35,5753.25,0,79.91,72.5
2217,71,1,2,3,64.05,4492.9,0,63.28,70.15
2218,38,1,0,3,101.15,3956.7,0,104.12,39.12
2219,28,1,0,0,89.95,2625.55,1,93.77,29.19
2220,17,1,0,0,76.45,1233.4,1,72.55,16.13
2221,33,0,1,0,39.1,1309,0,39.67,33.48
2222,23,0,2,1,34.6,813.45,0,35.37,23.51
2223,58,1,1,0,19.55,1108.8,0,19.12,56.72
2224,70,1,2,2,104.45,7349.35,0,104.99,70.36
2225,4,1,0,0,70.5,294.2,0,73.55,4.17
2226,45,1,2,1,20.35,929.2,0,20.65,45.66
2227,10,1,0,0,70,740,1,74,10.57
2228,36,1,2,3,19.45,754.5,0,20.96,38.79
2229,54,1,0,1,69.9,3883.3,0,71.91,55.56
2230,23,1,2,1,59.7,1414.2,0,61.49,23.69
2231,41,1,1,3,78.35,3211.2,0,78.32,40.99
2232,5,1,0,1,71.45,371.6,0,74.32,5.2
2233,27,0,1,3,45.85,1246.4,0,46.16,27.18
2234,1,1,0,0,95.85,95.85,0,95.85,1
2235,67,0,2,3,35.7,2545.7,0,38,71.31
2236,72,1,2,3,89.55,6448.85,0,89.57,72.01
2237,56,1,2,3,24.95,1468.9,0,26.23,58.87
2238,44,1,1,0,24.85,1013.6,0,23.04,40.79
2239,66,1,0,0,100.8,6690.75,0,101.38,66.38
2240,34,1,1,1,64.4,2088.75,1,61.43,32.43
2241,69,1,2,2,105.35,7240.65,0,104.94,68.73
2242,1,1,0,0,102.45,102.45,1,102.45,1
2243,40,1,2,3,19.65,830.25,0,20.76,42.25
2244,30,1,0,2,54.45,1588.7,0,52.96,29.18
2245,11,1,0,1,70.5,829.3,0,75.39,11.76
2246,15,1,1,3,20.1,302.45,0,20.16,15.05
2247,11,1,0,0,69.35,712.25,0,64.75,10.27
2248,64,1,1,2,19.8,1336.65,0,20.89,67.51
2249,72,1,2,2,74.4,5360.75,0,74.45,72.05
2250,72,1,2,2,93.05,6735.05,0,93.54,72.38
2251,1,1,0,1,51.2,51.2,0,51.2,1
2252,15,1,1,3,65.6,1010,0,67.33,15.4
2253,60,1,1,3,80.55,4847.05,0,80.78,60.17
2254,56,1,1,1,52.7,3019.7,0,53.92,57.3
2255,8,1,2,1,20.85,161.65,0,20.21,7.75
2256,3,1,0,3,80.1,217.55,1,72.52,2.72
2257,49,1,0,3,52.15,2583.75,0,52.73,49.54
2258,2,1,0,0,80.2,146.05,1,73.03,1.82
2259,6,1,0,2,98.15,567.45,1,94.58,5.78
2260,70,1,2,2,114.95,7711.25,0,110.16,67.08
2261,12,1,0,1,112.95,1384.75,1,115.4,12.26
2262,52,1,1,2,104.45,5481.25,0,105.41,52.48
2263,72,1,2,3,113.65,8124.2,0,112.84,71.48
2264,40,1,2,2,20.6,827.3,0,20.68,40.16
2265,1,1,0,1,70.9,70.9,1,70.9,1
2266,3,1,0,0,86.85,220.95,1,73.65,2.54
2267,40,1,0,0,91.55,3673.6,0,91.84,40.13
2268,1,1,0,0,49.85,49.85,0,49.85,1
2269,30,1,1,3,19.8,576.65,0,19.22,29.12
2270,23,1,0,0,99.85,2331.3,1,101.36,23.35
2271,1,1,0,0,74.5,74.5,1,74.5,1
2272,44,1,0,0,104.15,4495.65,0,102.17,43.17
2273,65,1,0,0,109.15,6941.2,1,106.79,63.59
2274,7,1,0,0,48.2,340.35,0,48.62,7.06
2275,72,1,2,3,25.1,1789.9,0,24.86,71.31
2276,8,1,0,3,100.15,908.55,0,113.57,9.07
2277,16,1,0,3,65.2,1043.35,1,65.21,16
2278,66,1,0,3,99.5,6822.15,1,103.37,68.56
2279,1,1,0,1,71.55,71.55,1,71.55,1
2280,3,1,0,1,55.9,157.55,0,52.52,2.82
2281,53,1,0,0,93.9,5029.2,1,94.89,53.56
2282,8,1,0,3,64.4,581.7,0,72.71,9.03
2283,69,1,2,2,108.4,7318.2,1,106.06,67.51
2284,5,1,0,1,85.3,420.45,0,84.09,4.93
2285,72,1,2,1,107.45,7576.7,0,105.23,70.51
2286,13,0,0,2,48.75,633.4,1,48.72,12.99
2287,4,1,0,0,85.65,321.65,1,80.41,3.76
2288,54,1,2,3,91.3,4965,0,91.94,54.38
2289,72,1,2,2,85.95,6151.9,0,85.44,71.58
2290,12,1,0,0,106.7,1253.9,1,104.49,11.75
2291,1,0,0,0,25.15,25.15,1,25.15,1
2292,1,1,0,0,45.2,45.2,0,45.2,1
2293,54,1,1,0,110.35,5893.15,1,109.13,53.4
2294,69,1,2,3,79.2,5420.65,0,78.56,68.44
2295,48,1,2,3,55.5,2627.35,0,54.74,47.34
2296,48,1,1,3,103.25,5037.55,1,104.95,48.79
2297,8,1,0,0,90.25,743.75,0,92.97,8.24
2298,71,1,2,1,91.25,6589.6,0,92.81,72.21
2299,2,1,0,0,47.8,92.45,1,46.23,1.93
2300,67,1,1,3,100.9,6733.15,0,100.49,66.73
2301,34,1,0,2,97.7,3410,0,100.29,34.9
2302,3,1,0,0,69.85,199.85,0,66.62,2.86
2303,9,1,1,1,65.6,593.3,0,65.92,9.04
2304,71,1,1,2,104.65,7288.4,0,102.65,69.65
2305,57,1,2,3,90.45,5229.8,0,91.75,57.82
2306,72,0,2,2,63.7,4464.8,0,62.01,70.09
2307,48,1,0,0,104.5,5068.05,0,105.58,48.5
2308,18,1,1,1,20.1,401.85,0,22.33,19.99
2309,43,1,1,3,104.3,4451.85,0,103.53,42.68
2310,72,1,2,2,93.25,6688.95,0,92.9,71.73
2311,35,1,1,2,73.45,2661.1,0,76.03,36.23
2312,4,1,0,1,20.7,73.05,0,18.26,3.53
2313,49,1,2,1,25.25,1211.65,0,24.73,47.99
2314,71,1,2,2,100.5,7030.65,0,99.02,69.96
2315,11,1,0,0,90.6,1020.2,0,92.75,11.26
2316,63,1,2,3,89.4,5597.65,0,88.85,62.61
2317,65,1,0,2,95.45,6223.3,0,95.74,65.2
2318,49,1,2,3,20.45,1024.65,0,20.91,50.11
2319,29,1,0,3,98.6,2933.2,1,101.14,29.75
2320,15,1,0,0,83.05,1258.3,1,83.89,15.15
2321,4,1,0,0,19.95,82.9,0,20.73,4.16
2322,72,1,1,3,109.15,7789.6,0,108.19,71.37
2323,26,1,0,3,85.7,2067,0,79.5,24.12
2324,35,1,0,2,102.05,3452.55,0,98.64,33.83
2325,57,1,1,0,94.7,5468.95,0,95.95,57.75
2326,28,1,0,0,64.4,1802.15,0,64.36,27.98
2327,25,1,1,1,26.8,733.55,0,29.34,27.37
2328,47,1,1,3,66.05,3021.45,0,64.29,45.74
2329,57,1,0,2,65.2,3687.85,0,64.7,56.56
2330,16,1,0,3,85.05,1391.15,0,86.95,16.36
2331,5,1,0,1,55.8,274.35,0,54.87,4.92
2332,17,1,0,2,70.4,1214.05,1,71.41,17.25
2333,56,1,1,2,104.75,5510.65,1,98.4,52.61
2334,72,1,2,2,19.95,1322.85,0,18.37,66.31
2335,21,1,0,0,94.25,1973.75,1,93.99,20.94
2336,48,0,1,3,45,2196.3,0,45.76,48.81
2337,68,1,2,2,114.9,7843.55,0,115.35,68.26
2338,30,1,0,2,106.4,3211.9,0,107.06,30.19
2339,3,1,0,1,46.1,130.15,0,43.38,2.82
2340,14,0,2,1,39.7,692.35,0,49.45,17.44
2341,4,1,0,2,20.05,85.5,0,21.38,4.26
2342,71,1,2,3,95.75,6849.4,0,96.47,71.53
2343,8,1,1,1,24.4,203.95,0,25.49,8.36
2344,61,0,0,2,33.6,2117.2,0,34.71,63.01
2345,72,1,2,2,90.45,6565.85,0,91.19,72.59
2346,5,1,0,0,84,424.75,0,84.95,5.06
2347,49,1,2,2,67.4,3306.85,0,67.49,49.06
2348,8,1,0,2,19.7,168.9,0,21.11,8.57
2349,3,1,0,0,80.35,253.8,0,84.6,3.16
2350,9,1,2,1,19.6,197.4,0,21.93,10.07
2351,67,1,2,2,54.2,3838.2,0,57.29,70.82
2352,46,1,0,3,45.2,2065.15,0,44.89,45.69
2353,67,1,1,1,75.1,5064.45,0,75.59,67.44
2354,55,1,1,0,19.7,1140.05,0,20.73,57.87
2355,33,1,0,2,72.75,2447.45,0,74.17,33.64
2356,62,1,2,3,20.05,1263.9,0,20.39,63.04
2357,1,1,0,1,45.95,45.95,1,45.95,1
2358,49,0,0,0,39.2,1838.15,0,37.51,46.89
2359,1,1,0,0,44.75,44.75,0,44.75,1
2360,14,1,0,0,82.65,1185,0,84.64,14.34
2361,18,1,0,2,93.9,1743.9,0,96.88,18.57
2362,1,1,0,0,70.15,70.15,1,70.15,1
2363,1,1,0,3,85.55,85.55,1,85.55,1
2364,72,1,2,3,117.15,8529.5,0,118.47,72.81
2365,64,1,2,3,99.25,6549.45,0,102.34,65.99
2366,69,1,2,2,112.55,7806.5,0,113.14,69.36
2367,1,1,0,0,25.7,25.7,0,25.7,1
2368,71,1,2,3,90.3,6287.3,0,88.55,69.63
2369,66,1,1,3,49.4,3251.85,0,49.27,65.83
2370,2,1,0,1,19.4,50.6,0,25.3,2.61
2371,71,1,2,2,109.7,7904.25,0,111.33,72.05
2372,11,1,1,0,61.25,729.95,0,66.36,11.92
2373,47,1,0,0,55.3,2654.05,0,56.47,47.99
2374,35,1,0,0,70.3,2416.55,1,69.04,34.37
2375,32,1,0,2,106.35,3520.75,1,110.02,33.11
2376,60,1,0,2,103.75,5969.95,0,99.5,57.54
2377,11,1,1,1,19.5,226.8,0,20.62,11.63
2378,29,0,1,3,39.5,1082.75,0,37.34,27.41
2379,21,0,0,0,26.05,565.75,0,26.94,21.72
2380,48,1,0,3,91.05,4370.75,0,91.06,48
2381,3,0,0,1,29.65,90.05,0,30.02,3.04
2382,43,1,0,1,50.2,2169.4,0,50.45,43.22
2383,5,1,0,0,105.3,550.6,0,110.12,5.23
2384,1,1,0,0,55.45,55.45,0,55.45,1
2385,71,1,1,0,85.45,6300.85,0,88.74,73.74
2386,8,1,1,0,19.8,160.05,0,20.01,8.08
2387,8,1,0,0,59.25,436.6,0,54.58,7.37
2388,20,1,0,3,90.7,1781.35,0,89.07,19.64
2389,33,1,1,1,103.7,3467,1,105.06,33.43
2390,71,1,1,3,79.05,5552.5,0,78.2,70.24
2391,31,1,1,0,90.7,2835.5,0,91.47,31.26
2392,38,1,1,3,95,3591.25,0,94.51,37.8
2393,1,1,0,0,88.35,88.35,1,88.35,1
2394,2,0,0,1,30.25,63.75,0,31.88,2.11
2395,12,0,0,2,49.85,617.15,0,51.43,12.38
2396,9,1,0,2,93,870.25,0,96.69,9.36
2397,11,1,0,0,54.55,601.25,0,54.66,11.02
2398,6,1,0,1,19.7,111.65,0,18.61,5.67
2399,71,1,1,2,84.8,6046.1,0,85.16,71.3
2400,42,1,1,3,94.45,3923.8,0,93.42,41.54
2401,8,1,0,0,94.2,777.3,1,97.16,8.25
2402,5,1,0,0,96.25,512.45,1,102.49,5.32
2403,2,1,0,0,70.7,141.45,1,70.73,2
2404,45,1,2,1,20.85,892.15,0,19.83,42.79
2405,28,0,1,3,60,1682.05,0,60.07,28.03
2406,43,1,0,0,80.45,3398.9,0,79.04,42.25
2407,60,1,2,0,84.95,4984.85,0,83.08,58.68
2408,42,0,1,1,33.55,1445.3,1,34.41,43.08
2409,7,0,2,3,49.65,305.55,0,43.65,6.15
2410,25,1,1,2,20.2,507.9,0,20.32,25.14
2411,40,1,0,3,94.55,3640.45,1,91.01,38.5
2412,27,1,1,2,100.5,2673.45,0,99.02,26.6
2413,10,0,0,0,35.75,389.8,0,38.98,10.9
2414,27,1,0,2,86.45,2401.05,0,88.93,27.77
2415,11,1,1,2,53.8,651.55,0,59.23,12.11
2416,4,0,0,3,38.55,156.1,0,39.03,4.05
2417,68,0,0,2,39.9,2796.35,0,41.12,70.08
2418,1,1,0,0,70.05,70.05,0,70.05,1
2419,18,1,1,1,20.1,407.05,0,22.61,20.25
2420,57,1,2,2,112.95,6465,1,113.42,57.24
2421,26,1,0,0,20.3,511.25,0,19.66,25.18
2422,17,0,0,3,35.65,646.05,0,38,18.12
2423,1,0,0,0,35.9,35.9,1,35.9,1
2424,38,1,0,2,99.25,3777.15,1,99.4,38.06
2425,59,1,1,3,82.95,4903.15,0,83.1,59.11
2426,30,1,2,1,55.65,1653.85,0,55.13,29.72
2427,2,0,0,1,24.45,47.5,1,23.75,1.94
2428,50,1,1,0,25.2,1306.3,0,26.13,51.84
2429,9,0,1,1,50.8,463.6,0,51.51,9.13
2430,3,1,0,1,19.65,60.65,0,20.22,3.09
2431,14,1,0,3,59.8,824.85,0,58.92,13.79
2432,31,1,0,3,73.55,2094.65,0,67.57,28.48
2433,7,1,0,0,61.4,438.9,0,62.7,7.15
2434,8,1,0,2,103.35,847.3,1,105.91,8.2
2435,17,1,1,2,19.9,329.75,0,19.4,16.57
2436,32,1,0,3,19.45,674.55,0,21.08,34.68
2437,2,1,0,1,81.5,162.55,0,81.28,1.99
2438,7,1,0,0,84.8,546.95,1,78.14,6.45
2439,72,1,2,3,109.55,7887.25,0,109.55,72
2440,31,1,0,0,99.95,3186.65,1,102.8,31.88
2441,27,1,0,1,74.4,1972.35,0,73.05,26.51
2442,18,1,0,3,90,1527.35,1,84.85,16.97
2443,7,1,0,0,74.9,490.55,0,70.08,6.55
2444,14,1,0,0,104.85,1531.4,1,109.39,14.61
2445,11,1,0,2,59.65,683.25,0,62.11,11.45
2446,72,1,2,2,110.45,8058.85,0,111.93,72.96
2447,28,1,1,0,106.1,2847.4,1,101.69,26.84
2448,15,1,0,3,74.2,1133.9,1,75.59,15.28
2449,4,1,0,0,74.45,294.45,0,73.61,3.96
2450,71,1,2,0,24.55,1719.15,0,24.21,70.03
2451,5,1,0,0,89.35,461.7,1,92.34,5.17
2452,47,1,2,1,24.55,1160.45,0,24.69,47.27
2453,57,1,1,0,90.65,5199.8,0,91.22,57.36
2454,50,1,2,3,105.05,5163.3,0,103.27,49.15
2455,8,1,0,3,20.45,162.3,0,20.29,7.94
2456,48,1,2,1,19.55,883.35,0,18.4,45.18
2457,70,1,1,2,19.7,1341.5,0,19.16,68.1
2458,1,1,0,2,70.45,70.45,0,70.45,1
2459,8,1,0,2,85.65,659.45,0,82.43,7.7
2460,1,1,0,0,77.15,77.15,1,77.15,1
2461,1,0,0,2,35.25,35.25,1,35.25,1
2462,60,1,2,1,20.55,1205.05,0,20.08,58.64
2463,49,1,1,0,97.95,4917.9,0,100.37,50.21
2464,4,0,0,0,48.55,201,1,50.25,4.14
2465,29,1,1,1,20,599.3,0,20.67,29.96
2466,67,1,2,3,25.25,1733.15,0,25.87,68.64
2467,53,1,0,3,98.4,5149.5,1,97.16,52.33
2468,67,1,2,3,70.9,4677.1,0,69.81,65.97
2469,6,1,0,1,19.85,119.3,0,19.88,6.01
2470,47,1,0,0,106.35,4849.1,0,103.17,45.6
2471,53,1,2,1,99.5,5424.25,0,102.34,54.52
2472,69,1,2,1,84.7,5878.9,0,85.2,69.41
2473,3,1,0,1,86.05,244.85,0,81.62,2.85
2474,4,1,0,1,44.55,220.75,0,55.19,4.96
2475,56,1,2,3,75.85,4261.2,0,76.09,56.18
2476,59,1,0,2,93.85,5574.75,1,94.49,59.4
2477,61,1,2,2,25,1501.75,0,24.62,60.07
2478,2,1,0,0,45,89.75,0,44.88,1.99
2479,46,1,0,0,100.7,4541.2,1,98.72,45.1
2480,12,1,0,1,20.5,255.5,0,21.29,12.46
2481,14,1,0,0,80.45,1072,1,76.57,13.33
2482,28,1,1,0,90.45,2509.25,0,89.62,27.74
2483,24,1,0,2,60.45,1440.75,0,60.03,23.83
2484,31,1,0,0,55.25,1715.65,1,55.34,31.05
2485,68,1,1,0,78.45,5333.35,0,78.43,67.98
2486,39,1,2,1,100.55,3895.35,0,99.88,38.74
2487,42,1,0,3,20.35,869.9,0,20.71,42.75
2488,13,0,0,0,54.45,706.85,1,54.37,12.98
2489,6,1,0,0,90.75,512.25,0,85.38,5.64
2490,35,1,0,3,75.35,2636.05,1,75.32,34.98
2491,38,1,1,3,20.25,814.75,0,21.44,40.23
2492,18,1,2,3,20.05,388.6,0,21.59,19.38
2493,4,1,0,1,19.6,93.45,0,23.36,4.77
2494,27,1,0,0,53.8,1389.85,0,51.48,25.83
2495,41,1,1,1,70.2,2894.55,0,70.6,41.23
2496,50,1,1,0,75.5,4025.6,0,80.51,53.32
2497,72,1,2,0,20.35,1354.4,0,18.81,66.56
2498,70,1,1,3,26.05,1856.4,0,26.52,71.26
2499,44,1,1,2,20.6,926,0,21.05,44.95
2500,2,1,0,0,75.7,189.2,1,94.6,2.5
2501,34,1,1,2,20.1,682.1,0,20.06,33.94
2502,72,1,2,2,24.3,1778.7,0,24.7,73.2
2503,71,1,2,0,24.5,1816.2,0,25.58,74.13
2504,64,1,2,3,110.5,7069.25,0,110.46,63.98
2505,72,1,2,2,25.25,1841.2,0,25.57,72.92
2506,1,1,0,1,74.25,74.25,1,74.25,1
2507,29,1,1,2,90.1,2656.7,0,91.61,29.49
2508,23,1,1,2,68.75,1689.45,0,73.45,24.57
2509,52,1,2,1,19.2,1054.75,0,20.28,54.93
2510,25,1,0,0,89.7,2187.55,1,87.5,24.39
2511,64,1,2,2,115.1,7334.05,0,114.59,63.72
2512,16,1,0,0,96.4,1581.2,1,98.83,16.4
2513,1,1,0,2,69.5,69.5,1,69.5,1
2514,24,1,0,2,99.65,2404.85,0,100.2,24.13
2515,2,1,0,0,91.45,171.45,0,85.73,1.87
2516,34,1,2,1,84.75,2839.45,0,83.51,33.5
2517,36,1,0,3,85.25,3132.75,1,87.02,36.75
2518,53,1,1,1,78.75,3942.45,0,74.39,50.06
2519,47,1,2,3,20.25,873.4,0,18.58,43.13
2520,72,1,2,3,19.9,1529.65,0,21.25,76.87
2521,72,1,2,3,97.75,6991.6,0,97.11,71.53
2522,1,1,0,1,19.4,19.4,1,19.4,1
2523,9,1,0,0,83.3,803.3,1,89.26,9.64
2524,8,1,0,2,80.1,679.3,1,84.91,8.48
2525,45,1,1,3,62.7,2791.5,1,62.03,44.52
2526,7,1,0,0,100.4,715,0,102.14,7.12
2527,71,1,2,3,24.45,1681.6,0,23.68,68.78
2528,41,1,1,2,101.1,4016.2,0,97.96,39.73
2529,67,0,2,3,50.9,3281.65,0,48.98,64.47
2530,69,1,1,3,107.2,7317.1,0,106.04,68.26
2531,70,1,2,2,92.2,6474.45,0,92.49,70.22
2532,25,1,1,2,25.3,676.35,1,27.05,26.73
2533,72,1,2,2,113.4,8164.1,0,113.39,71.99
2534,34,0,2,0,40.55,1325.85,0,39,32.7
2535,65,1,2,3,26,1654.85,0,25.46,63.65
2536,70,1,2,3,111.95,7795.95,0,111.37,69.64
2537,72,0,2,3,53.8,3952.45,0,54.9,73.47
2538,35,1,1,1,72.1,2495.15,0,71.29,34.61
2539,13,1,0,1,98.15,1230.25,1,94.63,12.53
2540,12,1,1,0,78.85,876.75,0,73.06,11.12
2541,62,1,1,2,70.75,4263.45,0,68.77,60.26
2542,25,1,0,3,76.15,1992.95,0,79.72,26.17
2543,52,0,2,1,39.1,1982.1,0,38.12,50.69
2544,8,1,0,3,69.95,562.7,0,70.34,8.04
2545,2,1,0,1,20.05,33.7,0,16.85,1.68
2546,56,1,2,1,20.05,1090.1,0,19.47,54.37
2547,12,1,0,2,19.45,227.45,0,18.95,11.69
2548,47,1,1,0,26.9,1250.85,0,26.61,46.5
2549,2,1,0,0,19.2,37.2,0,18.6,1.94
2550,18,1,0,1,50,892.7,0,49.59,17.85
2551,8,1,0,0,60,487.75,0,60.97,8.13
2552,45,1,0,1,84.55,3713.95,0,82.53,43.93
2553,3,1,0,1,45.45,141.7,0,47.23,3.12
2554,38,1,1,1,20.05,678.2,0,17.85,33.83
2555,72,1,2,0,115.55,8425.3,0,117.02,72.91
2556,46,1,0,0,93.7,4154.8,1,90.32,44.34
2557,71,1,2,3,99,7061.65,0,99.46,71.33
2558,66,0,2,2,50.55,3364.55,0,50.98,66.56
2559,25,1,0,1,105.95,2655.25,1,106.21,25.06
2560,18,1,1,3,82,1425.45,1,79.19,17.38
2561,13,1,2,2,25,332.5,0,25.58,13.3
2562,65,1,2,2,91.55,5963.95,0,91.75,65.14
2563,60,1,0,0,95.75,5742.9,1,95.71,59.98
2564,15,1,2,1,19.35,278.85,0,18.59,14.41
2565,72,1,2,3,24.85,1871.85,0,26,75.33
2566,30,1,0,3,94.05,2866.45,1,95.55,30.48
2567,42,1,2,0,100.4,4303.65,0,102.47,42.87
2568,71,1,2,2,25,1753,0,24.69,70.12
2569,1,1,0,1,54.75,54.75,1,54.75,1
2570,39,1,0,2,95.65,3759.05,1,96.39,39.3
2571,35,1,0,2,19.25,617.65,0,17.65,32.09
2572,53,1,0,2,108.25,5935.1,0,111.98,54.83
2573,1,1,0,0,94.6,94.6,1,94.6,1
2574,31,1,0,0,98.9,2911.3,1,93.91,29.44
2575,48,1,2,3,20.15,982.95,0,20.48,48.78
2576,30,1,0,0,101.3,2974.5,0,99.15,29.36
2577,10,1,0,3,20,198.7,0,19.87,9.93
2578,12,1,0,0,105.3,1275.65,0,106.3,12.11
2579,57,1,2,2,69.85,4003,0,70.23,57.31
2580,58,1,0,3,65.25,3791.6,0,65.37,58.11
2581,37,1,2,1,19.8,813.3,0,21.98,41.08
2582,44,1,0,1,19.6,780.25,0,17.73,39.81
2583,27,1,1,3,20.05,552.9,0,20.48,27.58
2584,8,1,0,0,49.4,408.25,0,51.03,8.26
2585,3,1,0,0,76.05,231.8,1,77.27,3.05
2586,25,1,0,2,88.4,2191.15,0,87.65,24.79
2587,57,1,0,0,100.6,5611.7,0,98.45,55.78
2588,12,1,0,1,19.45,246.25,0,20.52,12.66
2589,62,1,2,2,20.3,1296.15,0,20.91,63.85
2590,65,1,2,2,107.65,7082.85,0,108.97,65.8
2591,71,1,2,2,80.45,5662.25,0,79.75,70.38
2592,21,1,1,3,58.85,1215.45,0,57.88,20.65
2593,71,1,1,0,109.6,7854.15,0,110.62,71.66
2594,7,1,0,0,75.15,525,0,75,6.99
2595,72,1,2,3,73,5265.2,0,73.13,72.13
2596,1,1,0,0,70.1,70.1,0,70.1,1
2597,72,1,2,2,98.65,7129.45,0,99.02,72.27
2598,64,1,1,0,111.45,7266.95,0,113.55,65.2
2599,72,1,2,0,114.9,8496.7,0,118.01,73.95
2600,29,1,0,2,100.55,2878.75,0,99.27,28.63
2601,13,1,2,1,20.4,261.3,0,20.1,12.81
2602,31,1,0,0,104.35,3205.6,0,103.41,30.72
2603,1,1,0,0,69.75,69.75,1,69.75,1
2604,7,0,0,0,34.5,279.25,1,39.89,8.09
2605,61,1,0,0,105.55,6281.45,1,102.97,59.51
2606,39,0,0,3,30.1,1131.3,1,29.01,37.58
2607,10,1,0,0,70.3,738.2,1,73.82,10.5
2608,14,1,0,3,80.45,1137.05,0,81.22,14.13
2609,1,1,0,1,80.2,80.2,1,80.2,1
2610,67,1,1,3,94.35,6341.45,1,94.65,67.21
2611,72,1,2,2,91.35,6697.2,0,93.02,73.31
2612,6,1,0,2,44.6,260.8,1,43.47,5.85
2613,1,1,0,1,19.6,19.6,1,19.6,1
2614,25,1,1,0,19.9,505.45,0,20.22,25.4
2615,33,1,0,0,110.45,3655.45,1,110.77,33.1
2616,18,1,0,0,68.35,1299.8,0,72.21,19.02
2617,71,1,2,3,79.1,5564.85,0,78.38,70.35
2618,28,1,1,0,51,1381.8,0,49.35,27.09
2619,2,1,0,3,80.55,188.1,0,94.05,2.34
2620,17,1,0,1,66.7,1077.05,0,63.36,16.15
2621,56,1,0,0,86.4,4922.4,0,87.9,56.97
2622,60,0,1,0,50.05,2911.5,0,48.53,58.17
2623,33,1,2,3,25.7,826.1,0,25.03,32.14
2624,1,1,0,1,83.4,83.4,0,83.4,1
2625,2,1,0,3,70.7,140.7,1,70.35,1.99
2626,63,1,2,3,84.65,5377.8,0,85.36,63.53
2627,7,1,0,0,99.25,665.45,1,95.06,6.7
2628,55,1,2,1,64.75,3617.1,0,65.77,55.86
2629,65,1,1,2,100.15,6643.5,0,102.21,66.34
2630,1,1,0,0,84.8,84.8,1,84.8,1
2631,63,1,2,1,25.25,1559.3,0,24.75,61.75
2632,70,1,2,3,113,7987.6,0,114.11,70.69
2633,36,0,2,3,40.65,1547.35,0,42.98,38.07
2634,52,1,1,2,105,5426.85,1,104.36,51.68
2635,22,1,0,0,54.45,1127.35,1,51.24,20.7
2636,22,1,0,2,94.95,2142.8,0,97.4,22.57
2637,5,1,0,3,59.9,287.85,0,57.57,4.81
2638,47,1,0,0,85.3,4045.65,1,86.08,47.43
2639,33,1,0,0,83.35,2757.85,1,83.57,33.09
2640,18,0,0,3,33.5,600,1,33.33,17.91
2641,1,1,0,3,19.8,19.8,0,19.8,1
2642,56,1,2,3,81.8,4534.45,0,80.97,55.43
2643,2,1,0,1,20,40.9,0,20.45,2.05
2644,35,1,0,0,59.6,2094.9,0,59.85,35.15
2645,64,1,2,3,25,1584.8,0,24.76,63.39
2646,15,1,0,3,84.35,1302.65,0,86.84,15.44
2647,24,1,0,0,90.35,2238.5,1,93.27,24.78
2648,1,1,0,1,55.55,55.55,0,55.55,1
2649,70,1,2,3,75.35,5437.75,0,77.68,72.17
2650,1,1,0,0,90.75,90.75,1,90.75,1
2651,4,1,0,1,89.6,365.65,1,91.41,4.08
2652,39,1,1,0,59.3,2209.15,0,56.64,37.25
2653,29,1,0,0,66.1,1912.15,0,65.94,28.93
2654,14,1,2,1,18.8,255.55,0,18.25,13.59
2655,61,1,2,3,86.45,5175.3,0,84.84,59.86
2656,13,1,0,3,52.1,670.65,0,51.59,12.87
2657,66,0,2,1,47.4,3177.25,0,48.14,67.03
2658,2,0,0,0,49.25,90.35,1,45.18,1.83
2659,59,1,1,3,109.15,6557.75,0,111.15,60.08
2660,62,1,1,3,94.95,5791.85,0,93.42,61
2661,33,1,1,0,93.55,3055.5,0,92.59,32.66
2662,66,1,2,3,79.5,5196.1,0,78.73,65.36
2663,72,1,2,3,115.05,8405,0,116.74,73.06
2664,1,1,0,1,19.75,19.75,1,19.75,1
2665,19,1,0,0,95.15,1789.25,1,94.17,18.8
2666,51,1,1,1,95.15,5000.05,0,98.04,52.55
2667,63,1,0,0,105.4,6713.2,0,106.56,63.69
2668,27,1,1,2,20.1,562.6,0,20.84,27.99
2669,22,1,0,2,101.35,2317.1,1,105.32,22.86
2670,4,1,0,1,20.05,91.45,0,22.86,4.56
2671,42,1,2,1,20.7,828.85,0,19.73,40.04
2672,29,1,1,1,20.35,617.35,0,21.29,30.34
2673,4,1,0,3,70.05,266.9,1,66.73,3.81
2674,30,1,1,1,19.7,625.05,0,20.83,31.73
2675,4,1,0,0,74.65,301.4,1,75.35,4.04
2676,71,1,2,2,85.45,6029.9,0,84.93,70.57
2677,46,0,2,3,40.4,1842.7,0,40.06,45.61
2678,4,1,0,1,50.4,206.6,1,51.65,4.1
2679,7,1,0,1,79.65,604.7,1,86.39,7.59
2680,69,1,1,2,105.2,7386.05,0,107.04,70.21
2681,72,1,2,2,100.65,7334.05,0,101.86,72.87
2682,19,1,0,0,79.85,1471.75,1,77.46,18.43
2683,28,1,0,0,91,2626.15,0,93.79,28.86
2684,5,1,0,0,78.75,412.1,1,82.42,5.23
2685,72,1,2,3,116.75,8277.05,0,114.96,70.9
2686,8,1,0,3,80.45,583.45,1,72.93,7.25
2687,7,1,1,0,59.1,369.25,0,52.75,6.25
2688,22,1,0,0,49.8,1049.05,0,47.68,21.07
